496, -784, 621
566, -669, 607
326, -625, 757
326, -625, 757
-72, -610, 860
-144, -475, 878
-279, -353, 821
-602, -313, 888
-867, -282, 992
-1192, -319, 1190
-1430, -461, 1216
-1328, -519, 1135
-1034, -478, 955
-1007, -497, 661
-1042, -552, 445
-880, -585, 528
-676, -602, 648
-528, -646, 729
-470, -664, 726
-464, -726, 613
-422, -749, 555
-,-,-
-299, -414, 160
-221, -452, 224
-386, -443, 26
-407, -394, 72
-365, -139, 96
-558, -21, 108
-795, 38, 82
-626, 0, 78
-626, 0, 78
-647, 3, 101
-896, -27, 125
-919, -82, 233
-919, -82, 291
-877, -244, 291
-843, -371, 137
-736, -527, 288
-681, -790, 645
-372, -1007, 915
15, -1162, 1199
